,Date,AYX,BNGO,MSFT,SPLK,TWLO,AYX_open_initial_value,AYX_open_closing_value,AYX_open_profit_nominal,AYX_open_profit_rate,AYX_closed_initial_value,AYX_closed_closing_value,AYX_closed_profit_nominal,AYX_closed_profit_rate,AYX_total_initial_value,AYX_total_closing_value,AYX_total_profit_nominal,AYX_total_profit_rate,BNGO_open_initial_value,BNGO_open_closing_value,BNGO_open_profit_nominal,BNGO_open_profit_rate,BNGO_closed_initial_value,BNGO_closed_closing_value,BNGO_closed_profit_nominal,BNGO_closed_profit_rate,BNGO_total_initial_value,BNGO_total_closing_value,BNGO_total_profit_nominal,BNGO_total_profit_rate,MSFT_open_initial_value,MSFT_open_closing_value,MSFT_open_profit_nominal,MSFT_open_profit_rate,MSFT_closed_initial_value,MSFT_closed_closing_value,MSFT_closed_profit_nominal,MSFT_closed_profit_rate,MSFT_total_initial_value,MSFT_total_closing_value,MSFT_total_profit_nominal,MSFT_total_profit_rate,SPLK_open_initial_value,SPLK_open_closing_value,SPLK_open_profit_nominal,SPLK_open_profit_rate,SPLK_closed_initial_value,SPLK_closed_closing_value,SPLK_closed_profit_nominal,SPLK_closed_profit_rate,SPLK_total_initial_value,SPLK_total_closing_value,SPLK_total_profit_nominal,SPLK_total_profit_rate,TWLO_open_initial_value,TWLO_open_closing_value,TWLO_open_profit_nominal,TWLO_open_profit_rate,TWLO_closed_initial_value,TWLO_closed_closing_value,TWLO_closed_profit_nominal,TWLO_closed_profit_rate,TWLO_total_initial_value,TWLO_total_closing_value,TWLO_total_profit_nominal,TWLO_total_profit_rate,open_initial_value_for_date,open_closing_value_for_date,open_profit_nominal_for_date,open_profit_rate_for_date,closed_initial_value_for_date,closed_closing_value_for_date,closed_profit_nominal_for_date,closed_profit_rate_for_date,total_initial_value_for_date,total_closing_value_for_date,total_profit_nominal_for_date,total_profit_rate_for_date
0,2021-09-20,69.75,5.170000076293945,294.29998779296875,146.75999450683594,337.8599853515625,715.6303311999999,723.8285324999999,8.19820130000005,1.1455916473317937,0,0,0,,715.6303311999999,723.8285324999999,8.19820130000005,1.1455916473317937,500.0000147,507.8585685944939,7.858553894493866,1.5717107326904778,0,0,0,,500.0000147,507.8585685944939,7.858553894493866,1.5717107326904778,1199.8830183,1203.5898310772704,3.706812777270443,0.3089311808514694,0,0,0,,1199.8830183,1203.5898310772704,3.706812777270443,0.3089311808514694,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2435.276932171764,19.76356797176436,0.8181932778628893,0.0,0.0,0.0,,2415.5133642,2435.276932171764,19.76356797176436,0.8181932778628893
1,2021-09-21,70.0,5.190000057220459,294.79998779296875,148.17999267578125,344.1000061035156,715.6303311999999,726.4228999999999,10.792568800000026,1.5081206496519761,0,0,0,,715.6303311999999,726.4228999999999,10.792568800000026,1.5081206496519761,500.0000147,509.8232033208704,9.823188620870383,1.964637666413729,0,0,0,,500.0000147,509.8232033208704,9.823188620870383,1.964637666413729,1199.8830183,1205.6346660772706,5.751647777270591,0.4793507108234229,0,0,0,,1199.8830183,1205.6346660772706,5.751647777270591,0.4793507108234229,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2441.8807693981407,26.367405198141,1.0915859787376232,0.0,0.0,0.0,,2415.5133642,2441.8807693981407,26.367405198141,1.0915859787376232
2,2021-09-22,69.87999725341797,5.460000038146973,298.5799865722656,149.88999938964844,349.0,715.6303311999999,725.1775750974273,9.547243897427393,1.3341027456757124,0,0,0,,715.6303311999999,725.1775750974273,9.547243897427393,1.3341027456757124,500.0000147,536.3457955472469,36.345780847246886,7.269155955736192,0,0,0,,500.0000147,536.3457955472469,36.345780847246886,7.269155955736192,1199.8830183,1221.0936136849975,21.210595384997532,1.7677219413479828,0,0,0,,1199.8830183,1221.0936136849975,21.210595384997532,1.7677219413479828,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2482.616984329672,67.10362012967181,2.778027276694294,0.0,0.0,0.0,,2415.5133642,2482.616984329672,67.10362012967181,2.778027276694294
3,2021-09-23,72.37000274658203,5.639999866485596,299.55999755859375,152.55999755859375,348.989990234375,715.6303311999999,751.0175324025726,35.38720120257267,4.944899574509912,0,0,0,,715.6303311999999,751.0175324025726,35.38720120257267,4.944899574509912,500.0000147,554.0275080846358,54.02749338463576,10.805498359245501,0,0,0,,500.0000147,554.0275080846358,54.02749338463576,10.805498359245501,1199.8830183,1225.101535215454,25.218516915454074,2.1017479646627377,0,0,0,,1199.8830183,1225.101535215454,25.218516915454074,2.1017479646627377,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2530.1465757026626,114.6332115026625,4.745708022221116,0.0,0.0,0.0,,2415.5133642,2530.1465757026626,114.6332115026625,4.745708022221116
4,2021-09-24,75.5,5.489999771118164,299.3500061035156,151.1199951171875,343.2099914550781,715.6303311999999,783.498985,67.86865380000006,9.483758700696066,0,0,0,,715.6303311999999,783.498985,67.86865380000006,9.483758700696066,500.0000147,539.2927242165184,39.292709516518414,7.858541672262558,0,0,0,,500.0000147,539.2927242165184,39.292709516518414,7.858541672262558,1199.8830183,1224.2427394613646,24.359721161364632,2.0301746745176543,0,0,0,,1199.8830183,1224.2427394613646,24.359721161364632,2.0301746745176543,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2547.034448677883,131.5210844778831,5.444850209778982,0.0,0.0,0.0,,2415.5133642,2547.034448677883,131.5210844778831,5.444850209778982
5,2021-09-25,75.5,5.489999771118164,299.3500061035156,151.1199951171875,343.2099914550781,715.6303311999999,783.498985,67.86865380000006,9.483758700696066,0,0,0,,715.6303311999999,783.498985,67.86865380000006,9.483758700696066,500.0000147,539.2927242165184,39.292709516518414,7.858541672262558,0,0,0,,500.0000147,539.2927242165184,39.292709516518414,7.858541672262558,1199.8830183,1224.2427394613646,24.359721161364632,2.0301746745176543,0,0,0,,1199.8830183,1224.2427394613646,24.359721161364632,2.0301746745176543,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2547.034448677883,131.5210844778831,5.444850209778982,0.0,0.0,0.0,,2415.5133642,2547.034448677883,131.5210844778831,5.444850209778982
6,2021-09-26,75.5,5.489999771118164,299.3500061035156,151.1199951171875,343.2099914550781,715.6303311999999,783.498985,67.86865380000006,9.483758700696066,0,0,0,,715.6303311999999,783.498985,67.86865380000006,9.483758700696066,500.0000147,539.2927242165184,39.292709516518414,7.858541672262558,0,0,0,,500.0000147,539.2927242165184,39.292709516518414,7.858541672262558,1199.8830183,1224.2427394613646,24.359721161364632,2.0301746745176543,0,0,0,,1199.8830183,1224.2427394613646,24.359721161364632,2.0301746745176543,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2547.034448677883,131.5210844778831,5.444850209778982,0.0,0.0,0.0,,2415.5133642,2547.034448677883,131.5210844778831,5.444850209778982
7,2021-09-27,75.38999938964844,5.539999961853027,294.1700134277344,148.8000030517578,345.1199951171875,715.6303311999999,782.3574569660949,66.72712576609501,9.32424505459461,0,0,0,,715.6303311999999,782.3574569660949,66.72712576609501,9.32424505459461,500.0000147,544.2043344527531,44.204319752753065,8.84086369062922,0,0,0,,500.0000147,544.2043344527531,44.204319752753065,8.84086369062922,1199.8830183,1203.0582788150025,3.175260515002492,0.26463084038819185,0,0,0,,1199.8830183,1203.0582788150025,3.175260515002492,0.26463084038819185,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2529.62007023385,114.10670603385057,4.7239111869555455,0.0,0.0,0.0,,2415.5133642,2529.62007023385,114.10670603385057,4.7239111869555455
8,2021-09-28,71.83000183105469,5.460000038146973,283.5199890136719,139.4199981689453,322.1499938964844,715.6303311999999,745.413689101715,29.783357901715135,4.1618356018774545,0,0,0,,715.6303311999999,745.413689101715,29.783357901715135,4.1618356018774545,500.0000147,536.3457955472469,36.345780847246886,7.269155955736192,0,0,0,,500.0000147,536.3457955472469,36.345780847246886,7.269155955736192,1199.8830183,1159.5031934695435,-40.37982483045653,-3.3653134692802684,0,0,0,,1199.8830183,1159.5031934695435,-40.37982483045653,-3.3653134692802684,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2441.2626781185054,25.749313918505493,1.0659975763385314,0.0,0.0,0.0,,2415.5133642,2441.2626781185054,25.749313918505493,1.0659975763385314
9,2021-09-29,71.6500015258789,5.210000038146973,284.0,137.57000732421875,312.79998779296875,715.6303311999999,743.5457413347625,27.915410134762624,3.900814277666635,0,0,0,,715.6303311999999,743.5457413347625,27.915410134762624,3.900814277666635,500.0000147,511.78783804724696,11.787823347246956,2.357564600136992,0,0,0,,500.0000147,511.78783804724696,11.787823347246956,2.357564600136992,1199.8830183,1161.4662799999999,-38.416738300000134,-3.201706975937467,0,0,0,,1199.8830183,1161.4662799999999,-38.416738300000134,-3.201706975937467,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2416.7998593820093,1.2864951820094461,0.0532597004461349,0.0,0.0,0.0,,2415.5133642,2416.7998593820093,1.2864951820094461,0.0532597004461349
10,2021-09-30,73.0999984741211,5.5,281.9200134277344,144.7100067138672,319.04998779296875,715.6303311999999,758.5930411652373,42.96270996523742,6.003478065720844,0,0,0,,715.6303311999999,758.5930411652373,42.96270996523742,6.003478065720844,500.0000147,540.275065,40.27505030000003,8.055009823182717,0,0,0,,500.0000147,540.275065,40.27505030000003,8.055009823182717,1199.8830183,1152.9598213150025,-46.9231969849975,-3.9106476439243645,0,0,0,,1199.8830183,1152.9598213150025,-46.9231969849975,-3.9106476439243645,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2451.82792748024,36.31456328023995,1.503389044269142,0.0,0.0,0.0,,2415.5133642,2451.82792748024,36.31456328023995,1.503389044269142
11,2021-10-01,74.0199966430664,5.21999979019165,289.1000061035156,145.13999938964844,324.3299865722656,715.6303311999999,768.1402945635223,52.50996336352239,7.337582139017418,0,0,0,,715.6303311999999,768.1402945635223,52.50996336352239,7.337582139017418,500.0000147,512.7701319901419,12.770117290141854,2.5540233829400836,0,0,0,,500.0000147,512.7701319901419,12.770117290141854,2.5540233829400836,1199.8830183,1182.3236219613648,-17.559396338635224,-1.4634256899071263,0,0,0,,1199.8830183,1182.3236219613648,-17.559396338635224,-1.4634256899071263,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2463.234048515029,47.72068431502902,1.9755918150688263,0.0,0.0,0.0,,2415.5133642,2463.234048515029,47.72068431502902,1.9755918150688263
12,2021-10-02,74.0199966430664,5.21999979019165,289.1000061035156,145.13999938964844,324.3299865722656,715.6303311999999,768.1402945635223,52.50996336352239,7.337582139017418,0,0,0,,715.6303311999999,768.1402945635223,52.50996336352239,7.337582139017418,500.0000147,512.7701319901419,12.770117290141854,2.5540233829400836,0,0,0,,500.0000147,512.7701319901419,12.770117290141854,2.5540233829400836,1199.8830183,1182.3236219613648,-17.559396338635224,-1.4634256899071263,0,0,0,,1199.8830183,1182.3236219613648,-17.559396338635224,-1.4634256899071263,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2463.234048515029,47.72068431502902,1.9755918150688263,0.0,0.0,0.0,,2415.5133642,2463.234048515029,47.72068431502902,1.9755918150688263
13,2021-10-03,74.0199966430664,5.21999979019165,289.1000061035156,145.13999938964844,324.3299865722656,715.6303311999999,768.1402945635223,52.50996336352239,7.337582139017418,0,0,0,,715.6303311999999,768.1402945635223,52.50996336352239,7.337582139017418,500.0000147,512.7701319901419,12.770117290141854,2.5540233829400836,0,0,0,,500.0000147,512.7701319901419,12.770117290141854,2.5540233829400836,1199.8830183,1182.3236219613648,-17.559396338635224,-1.4634256899071263,0,0,0,,1199.8830183,1182.3236219613648,-17.559396338635224,-1.4634256899071263,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2463.234048515029,47.72068431502902,1.9755918150688263,0.0,0.0,0.0,,2415.5133642,2463.234048515029,47.72068431502902,1.9755918150688263
14,2021-10-04,68.29000091552734,5.059999942779541,283.1099853515625,140.27999877929688,313.2200012207031,715.6303311999999,708.6774358008574,-6.952895399142449,-0.9715763985972384,0,0,0,,715.6303311999999,708.6774358008574,-6.952895399142449,-0.9715763985972384,500.0000147,497.0530541791296,-2.946960520870391,-0.5893920868459509,0,0,0,,500.0000147,497.0530541791296,-2.946960520870391,-0.5893920868459509,1199.8830183,1157.8264137927247,-42.056604507275324,-3.5050587320471727,0,0,0,,1199.8830183,1157.8264137927247,-42.056604507275324,-3.5050587320471727,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2363.556903772712,-51.956460427288164,-2.1509489948318214,0.0,0.0,0.0,,2415.5133642,2363.556903772712,-51.956460427288164,-2.1509489948318214
15,2021-10-05,70.4000015258789,5.099999904632568,288.760009765625,142.5800018310547,320.2300109863281,715.6303311999999,730.5739038347625,14.943572634762631,2.088169266065708,0,0,0,,715.6303311999999,730.5739038347625,14.943572634762631,2.088169266065708,500.0000147,500.9823236318827,0.9823089318826987,0.1964617806005634,0,0,0,,500.0000147,500.9823236318827,0.9823089318826987,0.1964617806005634,1199.8830183,1180.9331491381836,-18.949869161816423,-1.5793097220981331,0,0,0,,1199.8830183,1180.9331491381836,-18.949869161816423,-1.5793097220981331,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2412.489376604829,-3.023987595171093,-0.12519026555552157,0.0,0.0,0.0,,2415.5133642,2412.489376604829,-3.023987595171093,-0.12519026555552157
16,2021-10-06,72.66000366210938,4.960000038146973,293.1099853515625,146.4600067138672,316.8800048828125,715.6303311999999,754.0270082034301,38.39667700343023,5.365434544822188,0,0,0,,715.6303311999999,754.0270082034301,38.39667700343023,5.365434544822188,500.0000147,487.2298805472469,-12.770134152753087,-2.554026755462231,0,0,0,,500.0000147,487.2298805472469,-12.770134152753087,-2.554026755462231,1199.8830183,1198.7231137927247,-1.1599045072753142,-0.09666813260834982,0,0,0,,1199.8830183,1198.7231137927247,-1.1599045072753142,-0.09666813260834982,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2439.9800025434015,24.466638343401826,1.0128960040552124,0.0,0.0,0.0,,2415.5133642,2439.9800025434015,24.466638343401826,1.0128960040552124
17,2021-10-07,73.30000305175781,5.179999828338623,294.8500061035156,150.0800018310547,324.1700134277344,715.6303311999999,760.6685826695251,45.03825146952522,6.293507905681294,0,0,0,,715.6303311999999,760.6685826695251,45.03825146952522,6.293507905681294,500.0000147,508.84086253738883,8.840847837388822,1.7681695154935806,0,0,0,,500.0000147,508.84086253738883,8.840847837388822,1.7681695154935806,1199.8830183,1205.8392244613647,5.956206161364662,0.49639890477018694,0,0,0,,1199.8830183,1205.8392244613647,5.956206161364662,0.49639890477018694,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2475.3486696682785,59.835305468278705,2.4771258298583425,0.0,0.0,0.0,,2415.5133642,2475.3486696682785,59.835305468278705,2.4771258298583425
18,2021-10-08,72.33999633789062,5.150000095367432,294.8500061035156,150.89999389648438,320.6000061035156,715.6303311999999,750.7061417965698,35.07581059656991,4.90138680088549,0,0,0,,715.6303311999999,750.7061417965698,35.07581059656991,4.90138680088549,500.0000147,505.89393386811736,5.89391916811735,1.1787837989672263,0,0,0,,500.0000147,505.89393386811736,5.89391916811735,1.1787837989672263,1199.8830183,1205.8392244613647,5.956206161364662,0.49639890477018694,0,0,0,,1199.8830183,1205.8392244613647,5.956206161364662,0.49639890477018694,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2462.439300126052,46.92593592605192,1.942689973135103,0.0,0.0,0.0,,2415.5133642,2462.439300126052,46.92593592605192,1.942689973135103
19,2021-10-09,72.33999633789062,5.150000095367432,294.8500061035156,150.89999389648438,320.6000061035156,715.6303311999999,750.7061417965698,35.07581059656991,4.90138680088549,0,0,0,,715.6303311999999,750.7061417965698,35.07581059656991,4.90138680088549,500.0000147,505.89393386811736,5.89391916811735,1.1787837989672263,0,0,0,,500.0000147,505.89393386811736,5.89391916811735,1.1787837989672263,1199.8830183,1205.8392244613647,5.956206161364662,0.49639890477018694,0,0,0,,1199.8830183,1205.8392244613647,5.956206161364662,0.49639890477018694,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2462.439300126052,46.92593592605192,1.942689973135103,0.0,0.0,0.0,,2415.5133642,2462.439300126052,46.92593592605192,1.942689973135103
20,2021-10-10,72.33999633789062,5.150000095367432,294.8500061035156,150.89999389648438,320.6000061035156,715.6303311999999,750.7061417965698,35.07581059656991,4.90138680088549,0,0,0,,715.6303311999999,750.7061417965698,35.07581059656991,4.90138680088549,500.0000147,505.89393386811736,5.89391916811735,1.1787837989672263,0,0,0,,500.0000147,505.89393386811736,5.89391916811735,1.1787837989672263,1199.8830183,1205.8392244613647,5.956206161364662,0.49639890477018694,0,0,0,,1199.8830183,1205.8392244613647,5.956206161364662,0.49639890477018694,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2462.439300126052,46.92593592605192,1.942689973135103,0.0,0.0,0.0,,2415.5133642,2462.439300126052,46.92593592605192,1.942689973135103
21,2021-10-11,71.69000244140625,5.110000133514404,294.2300109863281,151.1999969482422,320.7200012207031,715.6303311999999,743.96084963562,28.330518435620093,3.9588202456587123,0,0,0,,715.6303311999999,743.96084963562,28.330518435620093,3.9588202456587123,500.0000147,501.96466441536427,1.96464971536426,0.392929931520712,0,0,0,,500.0000147,501.96466441536427,1.96464971536426,0.392929931520712,1199.8830183,1203.3036490304564,3.4206307304564234,0.2850803518581994,0,0,0,,1199.8830183,1203.3036490304564,3.4206307304564234,0.2850803518581994,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2449.2291630814407,33.715798881440776,1.3958026223799025,0.0,0.0,0.0,,2415.5133642,2449.2291630814407,33.715798881440776,1.3958026223799025
22,2021-10-12,73.47000122070312,5.360000133514404,292.8800048828125,155.66000366210938,326.6300048828125,715.6303311999999,762.4327335678099,46.80240236781003,6.54002497201729,0,0,0,,715.6303311999999,762.4327335678099,46.80240236781003,6.54002497201729,500.0000147,526.5226219153643,26.522607215364303,5.304521287119935,0,0,0,,500.0000147,526.5226219153643,26.522607215364303,5.304521287119935,1199.8830183,1197.7825695690917,-2.1004487309082833,-0.17505445938256622,0,0,0,,1199.8830183,1197.7825695690917,-2.1004487309082833,-0.17505445938256622,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2486.737925052266,71.22456085226605,2.948630378447722,0.0,0.0,0.0,,2415.5133642,2486.737925052266,71.22456085226605,2.948630378447722
23,2021-10-13,74.80000305175781,5.360000133514404,296.30999755859375,161.58999633789062,345.760009765625,715.6303311999999,776.2347876695251,60.60445646952519,8.468681919602405,0,0,0,,715.6303311999999,776.2347876695251,60.60445646952519,8.468681919602405,500.0000147,526.5226219153643,26.522607215364303,5.304521287119935,0,0,0,,500.0000147,526.5226219153643,26.522607215364303,5.304521287119935,1199.8830183,1211.810107715454,11.92708941545402,0.994021019845116,0,0,0,,1199.8830183,1211.810107715454,11.92708941545402,0.994021019845116,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2514.5675173003438,99.05415310034351,4.100749537071995,0.0,0.0,0.0,,2415.5133642,2514.5675173003438,99.05415310034351,4.100749537071995
24,2021-10-14,76.80000305175781,5.340000152587891,302.75,164.47999572753906,357.4599914550781,715.6303311999999,796.9897276695251,81.35939646952522,11.368913938163892,0,0,0,,715.6303311999999,796.9897276695251,81.35939646952522,11.368913938163892,500.0000147,524.5579871889878,24.557972488987787,4.9115943533966835,0,0,0,,500.0000147,524.5579871889878,24.557972488987787,4.9115943533966835,1199.8830183,1238.1475925,38.26457419999997,3.1890253980103327,0,0,0,,1199.8830183,1238.1475925,38.26457419999997,3.1890253980103327,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2559.6953073585128,144.18194315851298,5.968997948651991,0.0,0.0,0.0,,2415.5133642,2559.6953073585128,144.18194315851298,5.968997948651991
25,2021-10-15,75.5199966430664,5.159999847412109,304.2099914550781,165.0,353.30999755859375,715.6303311999999,783.7064995635222,68.07616836352236,9.512756152938529,0,0,0,,715.6303311999999,783.7064995635222,68.07616836352236,9.512756152938529,500.0000147,506.87622781101226,6.876213111012248,1.3752425817703178,0,0,0,,500.0000147,506.87622781101226,6.876213111012248,1.3752425817703178,1199.8830183,1244.1184757540893,44.23545745408933,3.686647513085262,0,0,0,,1199.8830183,1244.1184757540893,44.23545745408933,3.686647513085262,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2534.701203128624,119.18783892862393,4.934265348935383,0.0,0.0,0.0,,2415.5133642,2534.701203128624,119.18783892862393,4.934265348935383
26,2021-10-16,75.5199966430664,5.159999847412109,304.2099914550781,165.0,353.30999755859375,715.6303311999999,783.7064995635222,68.07616836352236,9.512756152938529,0,0,0,,715.6303311999999,783.7064995635222,68.07616836352236,9.512756152938529,500.0000147,506.87622781101226,6.876213111012248,1.3752425817703178,0,0,0,,500.0000147,506.87622781101226,6.876213111012248,1.3752425817703178,1199.8830183,1244.1184757540893,44.23545745408933,3.686647513085262,0,0,0,,1199.8830183,1244.1184757540893,44.23545745408933,3.686647513085262,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2534.701203128624,119.18783892862393,4.934265348935383,0.0,0.0,0.0,,2415.5133642,2534.701203128624,119.18783892862393,4.934265348935383
27,2021-10-17,75.5199966430664,5.159999847412109,304.2099914550781,165.0,353.30999755859375,715.6303311999999,783.7064995635222,68.07616836352236,9.512756152938529,0,0,0,,715.6303311999999,783.7064995635222,68.07616836352236,9.512756152938529,500.0000147,506.87622781101226,6.876213111012248,1.3752425817703178,0,0,0,,500.0000147,506.87622781101226,6.876213111012248,1.3752425817703178,1199.8830183,1244.1184757540893,44.23545745408933,3.686647513085262,0,0,0,,1199.8830183,1244.1184757540893,44.23545745408933,3.686647513085262,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2534.701203128624,119.18783892862393,4.934265348935383,0.0,0.0,0.0,,2415.5133642,2534.701203128624,119.18783892862393,4.934265348935383
28,2021-10-18,75.5199966430664,5.199999809265137,307.2900085449219,163.92999267578125,361.2699890136719,715.6303311999999,783.7064995635222,68.07616836352236,9.512756152938529,0,0,0,,715.6303311999999,783.7064995635222,68.07616836352236,9.512756152938529,500.0000147,510.80549726376535,10.805482563765338,2.161096449216832,0,0,0,,500.0000147,510.80549726376535,10.805482563765338,2.161096449216832,1199.8830183,1256.7147292459106,56.83171094591057,4.736437642598694,0,0,0,,1199.8830183,1256.7147292459106,56.83171094591057,4.736437642598694,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2551.226726073198,135.71336187319827,5.618406583237638,0.0,0.0,0.0,,2415.5133642,2551.226726073198,135.71336187319827,5.618406583237638
29,2021-10-19,75.61000061035156,5.269999980926514,308.2300109863281,165.58999633789062,365.0299987792969,715.6303311999999,784.640513033905,69.01018183390511,9.643272346797522,0,0,0,,715.6303311999999,784.640513033905,69.01018183390511,9.643272346797522,500.0000147,517.6817422263765,17.681727526376505,3.5363454013067463,0,0,0,,500.0000147,517.6817422263765,17.681727526376505,3.5363454013067463,1199.8830183,1260.5590290304565,60.67601073045648,5.056827191072555,0,0,0,,1199.8830183,1260.5590290304565,60.67601073045648,5.056827191072555,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2562.881284290738,147.3679200907381,6.100894421652074,0.0,0.0,0.0,,2415.5133642,2562.881284290738,147.3679200907381,6.100894421652074
30,2021-10-20,75.70999908447266,5.340000152587891,307.4100036621094,167.27000427246094,366.5899963378906,715.6303311999999,785.6782441991423,70.04791299914245,9.788281735024155,0,0,0,,715.6303311999999,785.6782441991423,70.04791299914245,9.788281735024155,500.0000147,524.5579871889878,24.557972488987787,4.9115943533966835,0,0,0,,500.0000147,524.5579871889878,24.557972488987787,4.9115943533966835,1199.8830183,1257.205469676819,57.32245137681889,4.777336665538747,0,0,0,,1199.8830183,1257.205469676819,57.32245137681889,4.777336665538747,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2567.441701064949,151.92833686494913,6.289691421983355,0.0,0.0,0.0,,2415.5133642,2567.441701064949,151.92833686494913,6.289691421983355
31,2021-10-21,74.80000305175781,5.199999809265137,310.760009765625,168.8300018310547,369.2300109863281,715.6303311999999,776.2347876695251,60.60445646952519,8.468681919602405,0,0,0,,715.6303311999999,776.2347876695251,60.60445646952519,8.468681919602405,500.0000147,510.80549726376535,10.805482563765338,2.161096449216832,0,0,0,,500.0000147,510.80549726376535,10.805482563765338,2.161096449216832,1199.8830183,1270.9058891381835,71.02287083818351,5.919149596667269,0,0,0,,1199.8830183,1270.9058891381835,71.02287083818351,5.919149596667269,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2557.946174071474,142.43280987147403,5.896585462223132,0.0,0.0,0.0,,2415.5133642,2557.946174071474,142.43280987147403,5.896585462223132
32,2021-10-22,72.7699966430664,5.150000095367432,309.1600036621094,167.47000122070312,358.19000244140625,715.6303311999999,755.1684570635223,39.538125863522396,5.524937127416491,0,0,0,,715.6303311999999,755.1684570635223,39.538125863522396,5.524937127416491,500.0000147,505.89393386811736,5.89391916811735,1.1787837989672263,0,0,0,,500.0000147,505.89393386811736,5.89391916811735,1.1787837989672263,1199.8830183,1264.3623921768187,64.47937387681873,5.3738050204405265,0,0,0,,1199.8830183,1264.3623921768187,64.47937387681873,5.3738050204405265,,,,,0,0,,,,,,,,,,,0,0,,,,,,,2415.5133642,2525.4247831084585,109.91141890845847,4.550230213479291,0.0,0.0,0.0,,2415.5133642,2525.4247831084585,109.91141890845847,4.550230213479291
